effect_sign,background,target,assay,pos_overlap,pos_total,pos_frac,bg_overlap,bg_total,bg_frac,odds_ratio,p_value,FDR,log2_OR
neg,powered,KDM1A,TF ChIP-seq,8,47,0.1702127659574468,49,476,0.10294117647058823,1.7875457875457876,0.21458159265267307,0.41106594255150625,0.8941060827668871
neg,powered,MAX,TF ChIP-seq,15,47,0.3191489361702128,114,476,0.23949579831932774,1.488486842105263,0.21989100777693021,0.4162222647206179,0.5944618941637737
neg,powered,RFX5,TF ChIP-seq,2,47,0.0425531914893617,8,476,0.01680672268907563,2.6,0.22422080937118452,0.4194248081178628,1.5985758510975134
neg,powered,USF2,TF ChIP-seq,8,47,0.1702127659574468,55,476,0.11554621848739496,1.5701631701631702,0.24809122659849042,0.45340810378344804,0.7086550476652127
neg,powered,SIRT6,TF ChIP-seq,1,47,0.02127659574468085,2,476,0.004201680672268907,5.1521739130434785,0.24652475419641273,0.45340810378344804,2.614139871746872
neg,powered,MLX,TF ChIP-seq,2,47,0.0425531914893617,9,476,0.018907563025210083,2.3061728395061727,0.2591136928040538,0.45776752395382836,1.4350284960200796
neg,powered,USF1,TF ChIP-seq,9,47,0.19148936170212766,61,476,0.12815126050420167,1.6113028472821398,0.2583424945308107,0.45776752395382836,0.7373311341797888
neg,powered,JUN,TF ChIP-seq,4,47,0.0851063829787234,20,476,0.04201680672268908,2.1209302325581394,0.2587277574869141,0.45776752395382836,1.2039005509597225
neg,powered,TEAD1,TF ChIP-seq,9,47,0.19148936170212766,65,476,0.13655462184873948,1.4975708502024292,0.2795190080666615,0.48631215926085786,0.6324665916328597
neg,powered,H3K4me2,Histone ChIP-seq,28,47,0.5957446808510638,240,476,0.5042016806722689,1.449122807017544,0.2844467346620112,0.48631215926085786,0.5232910848718465
neg,powered,H3K4me3,Histone ChIP-seq,26,47,0.5531914893617021,220,476,0.46218487394957986,1.4406926406926408,0.2837422615096459,0.48631215926085786,0.5198358699106347
neg,powered,H3K36me3,Histone ChIP-seq,7,47,0.14893617021276595,46,476,0.09663865546218488,1.6358695652173914,0.30570941370132254,0.5116610187211609,0.7777512090127064
neg,powered,ZBTB33,TF ChIP-seq,4,47,0.0851063829787234,24,476,0.05042016806722689,1.751937984496124,0.3036145629458397,0.5116610187211609,0.9340456434489436
neg,powered,TRERF1,TF ChIP-seq,1,47,0.02127659574468085,3,476,0.0063025210084033615,3.427536231884058,0.3146273244901985,0.5211015061868912,2.1256693830239057
neg,powered,ATF1,TF ChIP-seq,2,47,0.0425531914893617,11,476,0.023109243697478993,1.878787878787879,0.32895055228706804,0.5283145233701396,1.153208856190447
neg,powered,ZNF138,TF ChIP-seq,2,47,0.0425531914893617,11,476,0.023109243697478993,1.878787878787879,0.32895055228706804,0.5283145233701396,1.153208856190447
neg,powered,ZNF512,TF ChIP-seq,2,47,0.0425531914893617,11,476,0.023109243697478993,1.878787878787879,0.32895055228706804,0.5283145233701396,1.153208856190447
neg,powered,STAT6,TF ChIP-seq,1,47,0.02127659574468085,4,476,0.008403361344537815,2.5652173913043477,0.37669382882345614,0.5864162911432461,1.7600492072792475
neg,powered,SIX4,TF ChIP-seq,5,47,0.10638297872340426,33,476,0.06932773109243698,1.598124098124098,0.3711815382372786,0.5864162911432461,0.7767417863428869
neg,powered,ZBTB21,TF ChIP-seq,5,47,0.10638297872340426,34,476,0.07142857142857142,1.5476190476190477,0.37987973577203993,0.5864162911432461,0.7310498706917863
neg,powered,FOSL1,TF ChIP-seq,1,47,0.02127659574468085,4,476,0.008403361344537815,2.5652173913043477,0.37669382882345614,0.5864162911432461,1.7600492072792475
neg,powered,PRDM15,TF ChIP-seq,5,47,0.10638297872340426,35,476,0.07352941176470588,1.5,0.38954328154025486,0.593866803545305,0.6865631906433795
neg,powered,POU5F1,TF ChIP-seq,0,47,0.0,18,476,0.037815126050420166,0.0,0.3921761910204844,0.593866803545305,-1.9385310503648432
neg,powered,NR1H2,TF ChIP-seq,1,47,0.02127659574468085,5,476,0.01050420168067227,2.0478260869565217,0.43324863586071,0.6319865422188339,1.4674860316509242
neg,powered,ETV6,TF ChIP-seq,10,47,0.2127659574468085,81,476,0.17016806722689076,1.3179846513179847,0.42634749161085644,0.6319865422188339,0.44230446252459377
neg,powered,ATF3,TF ChIP-seq,1,47,0.02127659574468085,5,476,0.01050420168067227,2.0478260869565217,0.43324863586071,0.6319865422188339,1.4674860316509242
neg,powered,TEAD4,TF ChIP-seq,3,47,0.06382978723404255,18,476,0.037815126050420166,1.7348484848484849,0.42282120309355986,0.6319865422188339,0.962946049057311
neg,powered,IRF2,TF ChIP-seq,1,47,0.02127659574468085,6,476,0.012605042016806723,1.7028985507246377,0.4847714871461,0.6944024005065758,1.2234148842005694
neg,powered,PREB,TF ChIP-seq,1,47,0.02127659574468085,6,476,0.012605042016806723,1.7028985507246377,0.4847714871461,0.6944024005065758,1.2234148842005694
neg,powered,H3K79me1,Histone ChIP-seq,4,47,0.0851063829787234,28,476,0.058823529411764705,1.4883720930232558,0.5169095432498343,0.7209527840063479,0.7030556663481036
neg,powered,CTBP2,TF ChIP-seq,4,47,0.0851063829787234,27,476,0.05672268907563025,1.5469422911283377,0.5103845834965254,0.7209527840063479,0.7577990975833718
neg,powered,ESRRA,TF ChIP-seq,4,47,0.0851063829787234,28,476,0.058823529411764705,1.4883720930232558,0.5169095432498343,0.7209527840063479,0.7030556663481036
neg,powered,KDM5A,TF ChIP-seq,1,47,0.02127659574468085,7,476,0.014705882352941176,1.4565217391304348,0.5317012160300794,0.7351347247720228,1.0138944416583808
neg,powered,HMGXB4,TF ChIP-seq,11,47,0.23404255319148937,92,476,0.19327731092436976,1.2753623188405796,0.5634426186488521,0.772304968665237,0.38919572462251
neg,powered,HMGA2,TF ChIP-seq,1,47,0.02127659574468085,8,476,0.01680672268907563,1.2717391304347827,0.5744391633050043,0.7740324319109805,0.8302460860219723
neg,powered,ATF2,TF ChIP-seq,1,47,0.02127659574468085,8,476,0.01680672268907563,1.2717391304347827,0.5744391633050043,0.7740324319109805,0.8302460860219723
neg,powered,SIX5,TF ChIP-seq,0,47,0.0,11,476,0.023109243697478993,0.0,0.6103375169681543,0.8154929848566096,-1.2307802068291671
neg,powered,GABPB1,TF ChIP-seq,6,47,0.1276595744680851,49,476,0.10294117647058823,1.2752613240418118,0.6165584715868394,0.8169399748525622,0.435824276487818
neg,powered,ZKSCAN8,TF ChIP-seq,2,47,0.0425531914893617,13,476,0.0273109243697479,1.5829059829059828,0.6357947606449145,0.8354658425003421,0.9156714811507283
neg,powered,ZNF317,TF ChIP-seq,2,47,0.0425531914893617,14,476,0.029411764705882353,1.4666666666666666,0.6466922402476653,0.8428202147490063,0.8094620149647686
neg,powered,KDM4A,TF ChIP-seq,8,47,0.1702127659574468,98,476,0.20588235294117646,0.7912087912087912,0.7042335529433947,0.8965410222625791,-0.2742202363974082
