effect_sign,background,target,assay,pos_overlap,pos_total,pos_frac,bg_overlap,bg_total,bg_frac,odds_ratio,p_value,FDR,log2_OR
pos,powered,ZNF592,TF ChIP-seq,5,29,0.1724137931034483,86,373,0.23056300268096513,0.6952519379844961,0.6454230903454934,1.0,-0.422488307282898
pos,powered,ZNF589,TF ChIP-seq,3,29,0.10344827586206896,50,373,0.13404825737265416,0.7453846153846154,0.7824438106972098,1.0,-0.24115511326488234
pos,powered,ZNF586,TF ChIP-seq,1,29,0.034482758620689655,2,373,0.005361930294906166,6.625,0.20164644359251122,1.0,2.9673627922076484
pos,powered,ZNF584,TF ChIP-seq,2,29,0.06896551724137931,31,373,0.08310991957104558,0.8172043010752689,1.0,1.0,-0.01675136428932463
pos,powered,ZNF583,TF ChIP-seq,0,29,0.0,26,373,0.06970509383378017,0.0,0.24075810619742044,1.0,-2.1696943363141705
pos,powered,ZNF257,TF ChIP-seq,2,29,0.06896551724137931,8,373,0.021447721179624665,3.3796296296296298,0.1577104601970379,1.0,1.9668331360648008
pos,powered,TSC22D4,TF ChIP-seq,0,29,0.0,4,373,0.010723860589812333,0.0,1.0,1.0,0.4768625033419974
pos,powered,ZNF24,TF ChIP-seq,2,29,0.06896551724137931,35,373,0.0938337801608579,0.7153439153439154,1.0,1.0,-0.20616671456698252
pos,powered,ZNF232,TF ChIP-seq,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,0.4938535334211557,1.0,1.1783372412585125
pos,powered,ZC3H8,TF ChIP-seq,1,29,0.034482758620689655,7,373,0.01876675603217158,1.8673469387755102,0.45363915662448034,1.0,1.3628512790817078
pos,powered,ZC3H4,TF ChIP-seq,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,0.4938535334211557,1.0,1.1783372412585125
pos,powered,ZC3H11A,TF ChIP-seq,1,29,0.034482758620689655,8,373,0.021447721179624665,1.6294642857142858,0.4938535334211557,1.0,1.1783372412585125
pos,powered,ZBTB9,TF ChIP-seq,3,29,0.10344827586206896,38,373,0.10187667560321716,1.0172064777327936,1.0,1.0,0.20281688299968706
pos,powered,ZBTB7A,TF ChIP-seq,8,29,0.27586206896551724,78,373,0.20911528150134048,1.4407814407814408,0.4793612339160376,1.0,0.5735916578341469
pos,powered,ZBTB49,TF ChIP-seq,0,29,0.0,2,373,0.005361930294906166,0.0,1.0,1.0,1.3326472562893927
pos,powered,ZBTB43,TF ChIP-seq,1,29,0.034482758620689655,11,373,0.029490616621983913,1.1753246753246753,0.5980820396236408,1.0,0.7303477154016985
pos,powered,ZBTB40,TF ChIP-seq,4,29,0.13793103448275862,40,373,0.10723860589812333,1.332,0.5423825497918405,1.0,0.5391926077707772
pos,powered,ZBTB34,TF ChIP-seq,0,29,0.0,5,373,0.013404825737265416,0.0,1.0,1.0,0.18344614109593127
pos,powered,ZBTB33,TF ChIP-seq,4,29,0.13793103448275862,36,373,0.09651474530831099,1.4977777777777779,0.5139115236554198,1.0,0.7064187925289929
pos,powered,ZBTB2,TF ChIP-seq,5,29,0.1724137931034483,44,373,0.11796246648793565,1.5577651515151516,0.3772654897355216,1.0,0.7331229985637431
pos,powered,ZEB2,TF ChIP-seq,5,29,0.1724137931034483,46,373,0.12332439678284182,1.4809782608695652,0.3940078041932509,1.0,0.6609140598388703
pos,powered,ZBTB17,TF ChIP-seq,5,29,0.1724137931034483,34,373,0.09115281501340483,2.077205882352941,0.18317391603050098,1.0,1.1434650819886518
pos,powered,PREB,TF ChIP-seq,1,29,0.034482758620689655,12,373,0.032171581769437,1.0744047619047619,1.0,1.0,0.6060681337328075
pos,powered,YY1,TF ChIP-seq,6,29,0.20689655172413793,53,373,0.14209115281501342,1.5750615258408531,0.40976632529461393,1.0,0.7285644266810489
pos,powered,YBX3,TF ChIP-seq,0,29,0.0,2,373,0.005361930294906166,0.0,1.0,1.0,1.3326472562893927
pos,powered,YBX1,TF ChIP-seq,0,29,0.0,2,373,0.005361930294906166,0.0,1.0,1.0,1.3326472562893927
