cellset,term_name,experiment,assay,target,investigated_as,biosample_summary,lab,n_audit_error,n_audit_notcompliant,n_audit_warning,endogenous_tag,keep,exclude_reason,file,output_type,preferred_default,file_size,md5sum,href
K562,K562,ENCSR784IMK,TF ChIP-seq,TFAP4,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens TFAP4,"Richard Myers, HAIB",0,0,7,3xFLAG,True,,ENCFF438IYI,IDR thresholded peaks,True,777201.0,830ecf0ad6898ab2e5acf7ef877c2912,https://www.encodeproject.org/files/ENCFF438IYI/@@download/ENCFF438IYI.bed.gz
K562,K562,ENCSR928KOR,TF ChIP-seq,GMEB1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,0,,True,,ENCFF678VPQ,optimal IDR thresholded peaks,True,504173.0,7fd98e2b51c3f809d13313460b8c418b,https://www.encodeproject.org/files/ENCFF678VPQ/@@download/ENCFF678VPQ.bed.gz
K562,K562,ENCSR000DKA,TF ChIP-seq,GATA2,transcription factor,Homo sapiens K562 stably expressing GATA2,"Kevin White, UChicago",0,1,6,eGFP,True,,ENCFF997NUA,optimal IDR thresholded peaks,True,367057.0,6e6fbb7e4e34db3c1698ef089d41790b,https://www.encodeproject.org/files/ENCFF997NUA/@@download/ENCFF997NUA.bed.gz
K562,K562,ENCSR690GUG,TF ChIP-seq,U2AF1,RNA binding protein,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,0,9,,True,,ENCFF482DRO,optimal IDR thresholded peaks,True,82992.0,d26d99b4850455d67a350c8833578aa1,https://www.encodeproject.org/files/ENCFF482DRO/@@download/ENCFF482DRO.bed.gz
K562,K562,ENCSR349TZO,TF ChIP-seq,NCOA2,cofactor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,5,,True,,ENCFF584SNZ,optimal IDR thresholded peaks,True,75816.0,28d8b072c63a6142f93a5014827e57d0,https://www.encodeproject.org/files/ENCFF584SNZ/@@download/ENCFF584SNZ.bed.gz
K562,K562,ENCSR000EFV,TF ChIP-seq,MAX,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,1,10,,True,,ENCFF618VMC,optimal IDR thresholded peaks,True,625612.0,f4682a1dc246195895e23f28ea0ee326,https://www.encodeproject.org/files/ENCFF618VMC/@@download/ENCFF618VMC.bed.gz
K562,K562,ENCSR000BMR,TF ChIP-seq,POLR2A,RNA polymerase complex,Homo sapiens K562,"Richard Myers, HAIB",0,4,4,,True,,ENCFF182YZG,optimal IDR thresholded peaks,True,664881.0,b944c338bd7ff9253c3498707b9b6b12,https://www.encodeproject.org/files/ENCFF182YZG/@@download/ENCFF182YZG.bed.gz
K562,K562,ENCSR000AUB,TF ChIP-seq,SIRT6,chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,0,8,,True,,ENCFF821XJU,IDR thresholded peaks,True,12838.0,52f6fa60b15c7aee469873680cb7144e,https://www.encodeproject.org/files/ENCFF821XJU/@@download/ENCFF821XJU.bed.gz
K562,K562,ENCSR000EHF,TF ChIP-seq,POLR2AphosphoS2,RNA polymerase complex,Homo sapiens K562,"Michael Snyder, Stanford",1,3,1,,True,,ENCFF950YZE,IDR thresholded peaks,True,72204.0,d7c4c640b4d7061d75cd988c1cab8d68,https://www.encodeproject.org/files/ENCFF950YZE/@@download/ENCFF950YZE.bed.gz
K562,K562,ENCSR000EGQ,TF ChIP-seq,NFYB,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",2,3,8,,True,,ENCFF009NXK,optimal IDR thresholded peaks,True,163438.0,6f6bd74c9e69027ea71f11ea2266e469,https://www.encodeproject.org/files/ENCFF009NXK/@@download/ENCFF009NXK.bed.gz
K562,K562,ENCSR494PWZ,TF ChIP-seq,ZC3H8,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,1,,True,,ENCFF588EZF,optimal IDR thresholded peaks,True,142690.0,138a759e818fe9e79cd8f1bf412dbe04,https://www.encodeproject.org/files/ENCFF588EZF/@@download/ENCFF588EZF.bed.gz
K562,K562,ENCSR479QAJ,TF ChIP-seq,U2AF2,RNA binding protein,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,0,6,,True,,ENCFF134HBP,optimal IDR thresholded peaks,True,2589.0,b2b9461da7b80c05b72cd1f582905da4,https://www.encodeproject.org/files/ENCFF134HBP/@@download/ENCFF134HBP.bed.gz
K562,K562,ENCSR000EWI,TF ChIP-seq,SETDB1,chromatin remodeler,Homo sapiens K562,"Peggy Farnham, USC",0,4,2,,True,,ENCFF690WNQ,optimal IDR thresholded peaks,True,75317.0,b4dbf7b0808315c0ca7fe2235b961f76,https://www.encodeproject.org/files/ENCFF690WNQ/@@download/ENCFF690WNQ.bed.gz
K562,K562,ENCSR175SZH,TF ChIP-seq,ZSCAN29,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,2,,True,,ENCFF908ZLN,optimal IDR thresholded peaks,True,325836.0,2613b9d76c067f199852593f8ae62cfb,https://www.encodeproject.org/files/ENCFF908ZLN/@@download/ENCFF908ZLN.bed.gz
K562,K562,ENCSR996ESX,TF ChIP-seq,NFRKB,DNA repair,Homo sapiens K562,"Michael Snyder, Stanford",0,2,5,,True,,ENCFF779KIS,optimal IDR thresholded peaks,True,147610.0,ef3e0a027be245d770f97067ee92e74e,https://www.encodeproject.org/files/ENCFF779KIS/@@download/ENCFF779KIS.bed.gz
K562,K562,ENCSR439OCL,TF ChIP-seq,ZNF407,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,3,,True,,ENCFF644XES,optimal IDR thresholded peaks,True,68018.0,56994a1ff485a6855877f0d684aab018,https://www.encodeproject.org/files/ENCFF644XES/@@download/ENCFF644XES.bed.gz
K562,K562,ENCSR744WOO,TF ChIP-seq,TCF12,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,2,,True,,ENCFF912LXU,optimal IDR thresholded peaks,True,512986.0,5b1fd7afd9bf8cc4eff806045deca8bb,https://www.encodeproject.org/files/ENCFF912LXU/@@download/ENCFF912LXU.bed.gz
K562,K562,ENCSR000AQE,TF ChIP-seq,EZH2,chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,0,7,,True,,ENCFF804RVA,IDR thresholded peaks,True,37188.0,b64ede00c8820a24d09e4fecf3a1200f,https://www.encodeproject.org/files/ENCFF804RVA/@@download/ENCFF804RVA.bed.gz
K562,K562,ENCSR331GDC,TF ChIP-seq,ZBTB11,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,0,6,,True,,ENCFF913HCQ,optimal IDR thresholded peaks,True,132646.0,b70784948dfa6357fa0dc16a2d1d4dc2,https://www.encodeproject.org/files/ENCFF913HCQ/@@download/ENCFF913HCQ.bed.gz
K562,K562,ENCSR497VFH,TF ChIP-seq,ZNF639,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,2,2,,True,,ENCFF404EVY,optimal IDR thresholded peaks,True,159125.0,dd691acc7afd56a46916b5f1200a7c08,https://www.encodeproject.org/files/ENCFF404EVY/@@download/ENCFF404EVY.bed.gz
K562,K562,ENCSR167KBO,TF ChIP-seq,ZNF316,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,0,,True,,ENCFF806GUF,optimal IDR thresholded peaks,True,1520737.0,1dba0952313fc92e69d70299249b4b11,https://www.encodeproject.org/files/ENCFF806GUF/@@download/ENCFF806GUF.bed.gz
K562,K562,ENCSR000ATV,TF ChIP-seq,CBX3,chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,0,4,,True,,ENCFF068OEJ,IDR thresholded peaks,True,13671.0,1f7ce549f03d8503fbc0a290ef11124d,https://www.encodeproject.org/files/ENCFF068OEJ/@@download/ENCFF068OEJ.bed.gz
K562,K562,ENCSR168CEE,TF ChIP-seq,NCOA6,cofactor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,4,,True,,ENCFF438BWN,optimal IDR thresholded peaks,True,89520.0,668c677f841ce7b7b005cdf1afaa9ff7,https://www.encodeproject.org/files/ENCFF438BWN/@@download/ENCFF438BWN.bed.gz
K562,K562,ENCSR957LDM,TF ChIP-seq,TRIM24,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,0,,True,,ENCFF950TOJ,optimal IDR thresholded peaks,True,369995.0,10336ca13796bd6de0efef8d3ed56c0e,https://www.encodeproject.org/files/ENCFF950TOJ/@@download/ENCFF950TOJ.bed.gz
K562,K562,ENCSR494TDU,TF ChIP-seq,NRF1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,2,,True,,ENCFF543STN,optimal IDR thresholded peaks,True,617859.0,a0c264cf57e6f232c64edeacf60a911a,https://www.encodeproject.org/files/ENCFF543STN/@@download/ENCFF543STN.bed.gz
K562,K562,ENCSR000ATX,TF ChIP-seq,KDM1A,chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,6,8,,True,,ENCFF054XCG,IDR thresholded peaks,True,534042.0,2901a1fbb9eaa9b97745a46fe3dde623,https://www.encodeproject.org/files/ENCFF054XCG/@@download/ENCFF054XCG.bed.gz
K562,K562,ENCSR000ATJ,TF ChIP-seq,HDAC6,chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,0,12,,True,,ENCFF295GBP,optimal IDR thresholded peaks,True,28789.0,68bf42e1127e4d21380226156afcb00f,https://www.encodeproject.org/files/ENCFF295GBP/@@download/ENCFF295GBP.bed.gz
K562,K562,ENCSR000EHG,TF ChIP-seq,USF2,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,8,,True,,ENCFF425FVY,optimal IDR thresholded peaks,True,64564.0,a832fa37d29027be36f00c525b726315,https://www.encodeproject.org/files/ENCFF425FVY/@@download/ENCFF425FVY.bed.gz
K562,K562,ENCSR474CVP,TF ChIP-seq,TRIM28,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,0,,True,,ENCFF168KHS,optimal IDR thresholded peaks,True,357398.0,40bc0db2f9230869b83ab1bf1cc6d264,https://www.encodeproject.org/files/ENCFF168KHS/@@download/ENCFF168KHS.bed.gz
K562,K562,ENCSR343IFJ,TF ChIP-seq,CC2D1A,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,4,,True,,ENCFF180TUM,optimal IDR thresholded peaks,True,474250.0,c6a01e42d9542587c329c4ba60a2e61a,https://www.encodeproject.org/files/ENCFF180TUM/@@download/ENCFF180TUM.bed.gz
K562,K562,ENCSR000EGK,TF ChIP-seq,IRF1,transcription factor,Homo sapiens K562 treated with Interferon gamma for 30 minutes,"Michael Snyder, Stanford",0,4,6,,False,treatment: Interferon gamma (protein),ENCFF688XON,optimal IDR thresholded peaks,True,246488.0,da91f0a6bf4dc7319b2c220c94ea6655,https://www.encodeproject.org/files/ENCFF688XON/@@download/ENCFF688XON.bed.gz
K562,K562,ENCSR000ATZ,TF ChIP-seq,KAT2B,chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,0,8,,True,,ENCFF349VSP,IDR thresholded peaks,True,13204.0,506b50cc2025385573623572a8ef6f5c,https://www.encodeproject.org/files/ENCFF349VSP/@@download/ENCFF349VSP.bed.gz
K562,K562,ENCSR000FAU,TF ChIP-seq,STAT1,transcription factor,Homo sapiens K562 treated with interferon alpha for 6 hours,"Sherman Weissman, Yale",0,4,7,,False,treatment: interferon alpha (protein),ENCFF747ICD,optimal IDR thresholded peaks,True,22148.0,726728ad07d94d62ed145038a4cf6a6e,https://www.encodeproject.org/files/ENCFF747ICD/@@download/ENCFF747ICD.bed.gz
K562,K562,ENCSR000EWH,TF ChIP-seq,NR2C2,transcription factor,Homo sapiens K562,"Peggy Farnham, USC",0,4,2,,True,,ENCFF791ZPU,optimal IDR thresholded peaks,True,10865.0,2c06d5202c81ec20cb1b5e46ae39d730,https://www.encodeproject.org/files/ENCFF791ZPU/@@download/ENCFF791ZPU.bed.gz
K562,K562,ENCSR272JAT,TF ChIP-seq,CBX5,chromatin remodeler;cofactor,Homo sapiens K562,"Richard Myers, HAIB",0,0,2,,True,,ENCFF403TAE,optimal IDR thresholded peaks,True,126176.0,0a2c23700963d8712529a64a2b3d03a3,https://www.encodeproject.org/files/ENCFF403TAE/@@download/ENCFF403TAE.bed.gz
K562,K562,ENCSR740NPG,TF ChIP-seq,BACH1,transcription factor,Homo sapiens K562 stably expressing BACH1,"Kevin White, UChicago",0,0,2,eGFP,True,,ENCFF678TXX,IDR thresholded peaks,True,298783.0,7e686d295e688234da2d72a6ca7e3011,https://www.encodeproject.org/files/ENCFF678TXX/@@download/ENCFF678TXX.bed.gz
K562,K562,ENCSR583ACG,TF ChIP-seq,BRD4,chromatin remodeler;cofactor,Homo sapiens K562,"Bradley Bernstein, Broad",0,0,3,,True,,ENCFF130JVF,IDR thresholded peaks,True,176197.0,26ac6a7b2857d459abba9fb87e72da31,https://www.encodeproject.org/files/ENCFF130JVF/@@download/ENCFF130JVF.bed.gz
K562,K562,ENCSR158RYZ,TF ChIP-seq,ZBTB40,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB40,"Kevin White, UChicago",0,0,3,eGFP,True,,ENCFF803CYY,IDR thresholded peaks,True,349092.0,3b2d9e00ff98aec91b37642251af00a4,https://www.encodeproject.org/files/ENCFF803CYY/@@download/ENCFF803CYY.bed.gz
K562,K562,ENCSR011PEI,TF ChIP-seq,ZNF175,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF175,"Kevin White, UChicago",0,0,5,eGFP,True,,ENCFF192MEM,IDR thresholded peaks,True,347008.0,2c14e1a21077f7bc6fec809dd82f6835,https://www.encodeproject.org/files/ENCFF192MEM/@@download/ENCFF192MEM.bed.gz
K562,K562,ENCSR991ELG,TF ChIP-seq,SP1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,3,,True,,ENCFF452LDK,optimal IDR thresholded peaks,True,269540.0,c9f1fe671a19405e9d00c16311861993,https://www.encodeproject.org/files/ENCFF452LDK/@@download/ENCFF452LDK.bed.gz
K562,K562,ENCSR955LXM,TF ChIP-seq,ZBTB33,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB33,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF763XBV,IDR thresholded peaks,True,654702.0,b24df0ea04ee9cacc9eeb47ebc740c48,https://www.encodeproject.org/files/ENCFF763XBV/@@download/ENCFF763XBV.bed.gz
K562,K562,ENCSR178DEG,TF ChIP-seq,NR2C1,transcription factor,Homo sapiens K562 stably expressing NR2C1,"Michael Snyder, Stanford",0,0,7,eGFP,True,,ENCFF431GJK,optimal IDR thresholded peaks,True,446273.0,07faf723ed3075a3081c4c8d9b173ccf,https://www.encodeproject.org/files/ENCFF431GJK/@@download/ENCFF431GJK.bed.gz
K562,K562,ENCSR117WTM,TF ChIP-seq,ZNF24,transcription factor,Homo sapiens K562 stably expressing ZNF24,"Michael Snyder, Stanford",0,0,4,eGFP,True,,ENCFF205IFX,optimal IDR thresholded peaks,True,266097.0,6fd62fd2b04c80cb9fbed279e5b2a0a1,https://www.encodeproject.org/files/ENCFF205IFX/@@download/ENCFF205IFX.bed.gz
K562,K562,ENCSR910JAI,TF ChIP-seq,NCOR1,cofactor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,5,,True,,ENCFF856HUK,optimal IDR thresholded peaks,True,479826.0,3fce17d32adedb8d11def5e87ff3d0fe,https://www.encodeproject.org/files/ENCFF856HUK/@@download/ENCFF856HUK.bed.gz
K562,K562,ENCSR850WUE,TF ChIP-seq,RBM15,RNA binding protein,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,2,8,,True,,ENCFF563WDZ,optimal IDR thresholded peaks,True,6248.0,ba175d1279e07895a451afb39e429df4,https://www.encodeproject.org/files/ENCFF563WDZ/@@download/ENCFF563WDZ.bed.gz
K562,K562,ENCSR338UQU,TF ChIP-seq,STAT6,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens STAT6,"Richard Myers, HAIB",0,0,5,3xFLAG,True,,ENCFF598VGY,IDR thresholded peaks,True,110430.0,57cc5728035c922fdc6f3b930c1675f3,https://www.encodeproject.org/files/ENCFF598VGY/@@download/ENCFF598VGY.bed.gz
K562,K562,ENCSR225OGU,TF ChIP-seq,ERF,cofactor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ERF,"Richard Myers, HAIB",0,0,8,3xFLAG,True,,ENCFF330EGV,IDR thresholded peaks,True,49376.0,1aed2eba88c74f09e568a20949faa66d,https://www.encodeproject.org/files/ENCFF330EGV/@@download/ENCFF330EGV.bed.gz
K562,K562,ENCSR568ZXG,TF ChIP-seq,ATF3,transcription factor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ATF3,"Richard Myers, HAIB",0,0,6,3xFLAG,True,,ENCFF246USC,conservative IDR thresholded peaks,True,214535.0,66f036ca0dac2fd61ce12227e8d3c282,https://www.encodeproject.org/files/ENCFF246USC/@@download/ENCFF246USC.bed.gz
K562,K562,ENCSR269BSA,TF ChIP-seq,MED1,cofactor,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens MED1,"Richard Myers, HAIB",0,0,2,3xFLAG,True,,ENCFF882ZEN,IDR thresholded peaks,True,29733.0,6e2d95977cfa1af407ca7e8f83be4aae,https://www.encodeproject.org/files/ENCFF882ZEN/@@download/ENCFF882ZEN.bed.gz
K562,K562,ENCSR899GSH,TF ChIP-seq,RBM34,RNA binding protein,Homo sapiens K562,"Xiang-Dong Fu, UCSD",0,2,3,,True,,ENCFF670ILH,optimal IDR thresholded peaks,True,21075.0,dec8a05196abf982d5ce940d7a42067a,https://www.encodeproject.org/files/ENCFF670ILH/@@download/ENCFF670ILH.bed.gz
K562,K562,ENCSR166BAY,TF ChIP-seq,ZBTB1,DNA repair,Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZBTB1,"Richard Myers, HAIB",0,0,7,3xFLAG,True,,ENCFF916CTU,IDR thresholded peaks,True,155971.0,3054b0984e217753d68182d1cbf23d04,https://www.encodeproject.org/files/ENCFF916CTU/@@download/ENCFF916CTU.bed.gz
K562,K562,ENCSR130PDE,TF ChIP-seq,NR4A1,transcription factor,Homo sapiens K562 stably expressing NR4A1,"Michael Snyder, Stanford",0,0,8,eGFP,True,,ENCFF475VMR,optimal IDR thresholded peaks,True,393206.0,ea26658f9dc7224f020f0594840f0d6a,https://www.encodeproject.org/files/ENCFF475VMR/@@download/ENCFF475VMR.bed.gz
K562,K562,ENCSR000AQH,TF ChIP-seq,PHF8,chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,0,12,,True,,ENCFF952YDR,optimal IDR thresholded peaks,True,507030.0,93137eae8a0a7e4817a43790e41b0849,https://www.encodeproject.org/files/ENCFF952YDR/@@download/ENCFF952YDR.bed.gz
K562,K562,ENCSR000EGI,TF ChIP-seq,MAFF,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,8,,True,,ENCFF498MGH,optimal IDR thresholded peaks,True,448897.0,46e06647fc96ac749c5a5de3d3cbce49,https://www.encodeproject.org/files/ENCFF498MGH/@@download/ENCFF498MGH.bed.gz
K562,K562,ENCSR000FAV,TF ChIP-seq,STAT1,transcription factor,Homo sapiens K562 treated with interferon alpha for 30 minutes,"Sherman Weissman, Yale",0,4,4,,False,treatment: interferon alpha (protein),ENCFF646MXG,optimal IDR thresholded peaks,True,26514.0,f89b2c4ecdac0570b786a0bd15c3ad2d,https://www.encodeproject.org/files/ENCFF646MXG/@@download/ENCFF646MXG.bed.gz
K562,K562,ENCSR000EGA,TF ChIP-seq,TBL1XR1,cofactor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,8,,True,,ENCFF239WFN,optimal IDR thresholded peaks,True,117271.0,0bb3f6845b1bbca94e1dfd27a3c65a75,https://www.encodeproject.org/files/ENCFF239WFN/@@download/ENCFF239WFN.bed.gz
K562,K562,ENCSR000AVE,TF ChIP-seq,WHSC1,DNA repair;chromatin remodeler,Homo sapiens K562,"Bradley Bernstein, Broad",0,0,4,,True,,ENCFF862UUR,IDR thresholded peaks,True,27556.0,2d540bde11b459686dac07e53ab45c9a,https://www.encodeproject.org/files/ENCFF862UUR/@@download/ENCFF862UUR.bed.gz
K562,K562,ENCSR000EFT,TF ChIP-seq,GATA1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,18,,True,,ENCFF148JKK,optimal IDR thresholded peaks,True,262784.0,d5183b4c65853c9dea2b299fd17f2562,https://www.encodeproject.org/files/ENCFF148JKK/@@download/ENCFF148JKK.bed.gz
K562,K562,ENCSR000BRK,TF ChIP-seq,TEAD4,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,0,3,,True,,ENCFF547MLB,optimal IDR thresholded peaks,True,632110.0,2b0ac9b8c1ad843bb00b47401296ab78,https://www.encodeproject.org/files/ENCFF547MLB/@@download/ENCFF547MLB.bed.gz
K562,K562,ENCSR000BNE,TF ChIP-seq,EGR1,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,4,8,,True,,ENCFF561OGS,optimal IDR thresholded peaks,True,627927.0,b45c5bffe7443eafc8922d733c211f2a,https://www.encodeproject.org/files/ENCFF561OGS/@@download/ENCFF561OGS.bed.gz
K562,K562,ENCSR000EWD,TF ChIP-seq,SETDB1,chromatin remodeler,Homo sapiens K562,"Peggy Farnham, USC",0,4,5,,True,,ENCFF319ZYX,IDR thresholded peaks,True,63262.0,765096f42484c59c49079effd27df8e5,https://www.encodeproject.org/files/ENCFF319ZYX/@@download/ENCFF319ZYX.bed.gz
K562,K562,ENCSR000EHH,TF ChIP-seq,NRF1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",1,0,5,,True,,ENCFF410RJD,IDR thresholded peaks,True,79812.0,3c3b4f0891b26a598aec80b7541d174a,https://www.encodeproject.org/files/ENCFF410RJD/@@download/ENCFF410RJD.bed.gz
K562,K562,ENCSR000FAE,TF ChIP-seq,MAX,transcription factor,Homo sapiens K562,"Sherman Weissman, Yale",1,3,3,,True,,ENCFF493DCP,IDR thresholded peaks,True,66654.0,e0f2628a910ce417183785819a3ed3b1,https://www.encodeproject.org/files/ENCFF493DCP/@@download/ENCFF493DCP.bed.gz
K562,K562,ENCSR000DOB,TF ChIP-seq,HMGN3,cofactor,Homo sapiens K562,"Kevin Struhl, HMS",1,1,7,,True,,ENCFF615AKB,IDR thresholded peaks,True,322316.0,85c38adbbc1bf9d816b3fc766e979441,https://www.encodeproject.org/files/ENCFF615AKB/@@download/ENCFF615AKB.bed.gz
K562,K562,ENCSR000BQY,TF ChIP-seq,PML,DNA repair,Homo sapiens K562,"Richard Myers, HAIB",0,0,3,,True,,ENCFF800QDU,optimal IDR thresholded peaks,True,365755.0,6eec23a48cdde52ad1922299a27a72ad,https://www.encodeproject.org/files/ENCFF800QDU/@@download/ENCFF800QDU.bed.gz
K562,K562,ENCSR000BRS,TF ChIP-seq,NR2F2,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,0,7,,True,,ENCFF118HUH,optimal IDR thresholded peaks,True,357044.0,1040399115870575346daaba5c6bc46a,https://www.encodeproject.org/files/ENCFF118HUH/@@download/ENCFF118HUH.bed.gz
K562,K562,ENCSR000BKM,TF ChIP-seq,GATA2,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,0,9,,True,,ENCFF242YZU,IDR thresholded peaks,True,359810.0,873c0bf5ab6c7bdeb64d06192213aad3,https://www.encodeproject.org/files/ENCFF242YZU/@@download/ENCFF242YZU.bed.gz
K562,K562,ENCSR000EZX,TF ChIP-seq,JUN,transcription factor,Homo sapiens K562 treated with interferon alpha for 6 hours,"Sherman Weissman, Yale",0,4,6,,False,treatment: interferon alpha (protein),ENCFF032UMW,optimal IDR thresholded peaks,True,90781.0,fa444e84dbaab69ed24a22454f4b9bc9,https://www.encodeproject.org/files/ENCFF032UMW/@@download/ENCFF032UMW.bed.gz
K562,K562,ENCSR000BKV,TF ChIP-seq,RAD21,cohesin,Homo sapiens K562,"Richard Myers, HAIB",0,2,7,,True,,ENCFF930WPG,IDR thresholded peaks,True,714504.0,b21e4e3e0b4afb82902692db97d35bfc,https://www.encodeproject.org/files/ENCFF930WPG/@@download/ENCFF930WPG.bed.gz
K562,K562,ENCSR000EFQ,TF ChIP-seq,ZMIZ1,transcription factor,Homo sapiens K562,"Michael Snyder, Stanford",0,0,5,,True,,ENCFF881DAT,IDR thresholded peaks,True,208127.0,c69f5eb79fabf8599ba382db568bbcc9,https://www.encodeproject.org/files/ENCFF881DAT/@@download/ENCFF881DAT.bed.gz
K562,K562,ENCSR000BRT,TF ChIP-seq,CBX3,chromatin remodeler,Homo sapiens K562,"Richard Myers, HAIB",0,0,4,,True,,ENCFF951BQB,optimal IDR thresholded peaks,True,466486.0,a7402798ec5e5c167abce02eb04f525f,https://www.encodeproject.org/files/ENCFF951BQB/@@download/ENCFF951BQB.bed.gz
K562,K562,ENCSR000EHK,TF ChIP-seq,STAT1,transcription factor,Homo sapiens K562 treated with Interferon gamma for 30 minutes,"Michael Snyder, Stanford",0,7,2,,False,treatment: Interferon gamma (protein),ENCFF405ZPR,IDR thresholded peaks,True,14712.0,078cdc99487139e9f423ee5a0479672a,https://www.encodeproject.org/files/ENCFF405ZPR/@@download/ENCFF405ZPR.bed.gz
K562,K562,ENCSR000DOI,TF ChIP-seq,POLR3A,RNA polymerase complex,Homo sapiens K562,"Kevin Struhl, HMS",1,3,3,,True,,ENCFF627DJP,IDR thresholded peaks,True,26398.0,77cc2fd392d32ee49b876a3b625666c0,https://www.encodeproject.org/files/ENCFF627DJP/@@download/ENCFF627DJP.bed.gz
K562,K562,ENCSR000BMH,TF ChIP-seq,YY1,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,2,10,,True,,ENCFF024TJO,optimal IDR thresholded peaks,True,507864.0,0dd0a3eb71a0ca45616c9c9568ab7bb5,https://www.encodeproject.org/files/ENCFF024TJO/@@download/ENCFF024TJO.bed.gz
K562,K562,ENCSR000BNN,TF ChIP-seq,THAP1,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,4,9,,True,,ENCFF130TPD,optimal IDR thresholded peaks,True,106296.0,b41833219a82f27ff1db888e32c31b17,https://www.encodeproject.org/files/ENCFF130TPD/@@download/ENCFF130TPD.bed.gz
K562,K562,ENCSR000BRR,TF ChIP-seq,STAT5A,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,0,4,,True,,ENCFF517IXK,optimal IDR thresholded peaks,True,236998.0,25aaa0e8f779d8d52cd52bed7d3e3c34,https://www.encodeproject.org/files/ENCFF517IXK/@@download/ENCFF517IXK.bed.gz
K562,K562,ENCSR000BRQ,TF ChIP-seq,CEBPB,transcription factor,Homo sapiens K562,"Richard Myers, HAIB",0,1,4,,True,,ENCFF813LOW,optimal IDR thresholded peaks,True,415368.0,8163db7fab7a18aae4396d2cc750b4c1,https://www.encodeproject.org/files/ENCFF813LOW/@@download/ENCFF813LOW.bed.gz
K562,K562,ENCSR000DOC,TF ChIP-seq,BRF2,transcription factor,Homo sapiens K562,"Kevin Struhl, HMS",0,6,6,,True,,ENCFF944LWS,IDR thresholded peaks,True,984.0,00950d75f1fefb8f08d6f3b6772b0428,https://www.encodeproject.org/files/ENCFF944LWS/@@download/ENCFF944LWS.bed.gz
