cellset,term_name,experiment,assay,target,investigated_as,biosample_summary,lab,n_audit_error,n_audit_notcompliant,n_audit_warning,endogenous_tag,keep,exclude_reason,file,output_type,preferred_default,file_size,md5sum,href
iPSC_ESC,H1,ENCSR000DLJ,TF ChIP-seq,POLR2A,RNA polymerase complex,Homo sapiens H1,"Vishwanath Iyer, UTA",2,0,4,,True,,ENCFF918UHB,IDR thresholded peaks,True,265188,bf6931da434db4dad62a9339f5ef6e6b,https://www.encodeproject.org/files/ENCFF918UHB/@@download/ENCFF918UHB.bed.gz
iPSC_ESC,H1,ENCSR000EBX,TF ChIP-seq,BRCA1,chromatin remodeler,Homo sapiens H1,"Michael Snyder, Stanford",0,0,9,,True,,ENCFF962YTC,optimal IDR thresholded peaks,True,35829,e0e2665489187f6c34c4bde2b4a4b997,https://www.encodeproject.org/files/ENCFF962YTC/@@download/ENCFF962YTC.bed.gz
iPSC_ESC,H1,ENCSR000BIU,TF ChIP-seq,USF1,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,4,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF699HXL,optimal IDR thresholded peaks,True,534069,e0651aa4696007dd00ff5a3d9c993f46,https://www.encodeproject.org/files/ENCFF699HXL/@@download/ENCFF699HXL.bed.gz
iPSC_ESC,H1,ENCSR000BRY,TF ChIP-seq,TEAD4,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,5,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF885PQR,IDR thresholded peaks,True,391520,4e0d0dd4f67b5213c0a9a9112a9972ef,https://www.encodeproject.org/files/ENCFF885PQR/@@download/ENCFF885PQR.bed.gz
iPSC_ESC,H1,ENCSR000ECA,TF ChIP-seq,JUN,transcription factor,Homo sapiens H1,"Michael Snyder, Stanford",0,0,11,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF312GEN,optimal IDR thresholded peaks,True,51395,5554e274614e0bd6f8829b17f0070219,https://www.encodeproject.org/files/ENCFF312GEN/@@download/ENCFF312GEN.bed.gz
iPSC_ESC,H1,ENCSR000BIP,TF ChIP-seq,BCL11A,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,4,,True,,ENCFF847HXU,IDR thresholded peaks,True,20167,caf70b2564697f300378b90ec7607867,https://www.encodeproject.org/files/ENCFF847HXU/@@download/ENCFF847HXU.bed.gz
iPSC_ESC,H1,ENCSR000EBT,TF ChIP-seq,CHD2,RNA binding protein,Homo sapiens H1,"Michael Snyder, Stanford",0,0,8,,True,,ENCFF245UXM,optimal IDR thresholded peaks,True,165834,e94fbfd86b033f49986a2264c18fc411,https://www.encodeproject.org/files/ENCFF245UXM/@@download/ENCFF245UXM.bed.gz
iPSC_ESC,H1,ENCSR000BMU,TF ChIP-seq,POU5F1,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,10,,True,,ENCFF383EYO,IDR thresholded peaks,True,86965,c60c4f9b1608fb4e047f5d073a724b12,https://www.encodeproject.org/files/ENCFF383EYO/@@download/ENCFF383EYO.bed.gz
iPSC_ESC,H1,ENCSR000BIT,TF ChIP-seq,TCF12,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,6,,True,,ENCFF740HPV,optimal IDR thresholded peaks,True,201307,c24e29c6e2b2b45cbf81d057dd2e7e56,https://www.encodeproject.org/files/ENCFF740HPV/@@download/ENCFF740HPV.bed.gz
iPSC_ESC,H1,ENCSR000EBQ,TF ChIP-seq,BACH1,transcription factor,Homo sapiens H1,"Michael Snyder, Stanford",0,0,8,,True,,ENCFF851YHG,optimal IDR thresholded peaks,True,238333,c65a25bd893fd3bae4be49add7eb739c,https://www.encodeproject.org/files/ENCFF851YHG/@@download/ENCFF851YHG.bed.gz
iPSC_ESC,H1,ENCSR000AUQ,TF ChIP-seq,EP300,transcription factor,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,6,,True,,ENCFF583FUX,IDR thresholded peaks,True,34676,287a510b1063ffe945e09b28398cb0b6,https://www.encodeproject.org/files/ENCFF583FUX/@@download/ENCFF583FUX.bed.gz
iPSC_ESC,H1,ENCSR000EBV,TF ChIP-seq,CEBPB,transcription factor,Homo sapiens H1,"Michael Snyder, Stanford",0,0,5,,True,,ENCFF823KCM,IDR thresholded peaks,True,357918,248d11012573504d157aff69275a7ba8,https://www.encodeproject.org/files/ENCFF823KCM/@@download/ENCFF823KCM.bed.gz
iPSC_ESC,H1,ENCSR000EBO,TF ChIP-seq,SIN3A,chromatin remodeler,Homo sapiens H1,"Michael Snyder, Stanford",0,0,8,,True,,ENCFF514BGQ,optimal IDR thresholded peaks,True,549571,90a77b9cab6dd553e270a2b042c486a3,https://www.encodeproject.org/files/ENCFF514BGQ/@@download/ENCFF514BGQ.bed.gz
iPSC_ESC,H1,ENCSR000AUS,TF ChIP-seq,SIRT6,chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,2,,True,,ENCFF219XEX,IDR thresholded peaks,True,5663,c7740986fb1594e17c340329ee351f42,https://www.encodeproject.org/files/ENCFF219XEX/@@download/ENCFF219XEX.bed.gz
iPSC_ESC,H1,ENCSR000BKC,TF ChIP-seq,ATF3,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,1,5,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF487GLV,optimal IDR thresholded peaks,True,95778,12425177b305e4d7671fca9031627a72,https://www.encodeproject.org/files/ENCFF487GLV/@@download/ENCFF487GLV.bed.gz
iPSC_ESC,H1,ENCSR000AQK,TF ChIP-seq,CHD1,chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,1,8,,True,,ENCFF549ODQ,optimal IDR thresholded peaks,True,174100,a79aed59e1975675283345d59a89b250,https://www.encodeproject.org/files/ENCFF549ODQ/@@download/ENCFF549ODQ.bed.gz
iPSC_ESC,H1,ENCSR000DLK,TF ChIP-seq,CTCF,transcription factor,Homo sapiens H1,"Vishwanath Iyer, UTA",2,1,2,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF412KEU,IDR thresholded peaks,True,595484,a6f6143c04c10d75862e1e922d87f8d7,https://www.encodeproject.org/files/ENCFF412KEU/@@download/ENCFF412KEU.bed.gz
iPSC_ESC,H1,ENCSR000ECD,TF ChIP-seq,USF2,transcription factor,Homo sapiens H1,"Michael Snyder, Stanford",0,0,6,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF710JBU,optimal IDR thresholded peaks,True,150440,601512de9a77ef0469c0de93165675d7,https://www.encodeproject.org/files/ENCFF710JBU/@@download/ENCFF710JBU.bed.gz
iPSC_ESC,H1,ENCSR000EBU,TF ChIP-seq,CHD1,chromatin remodeler,Homo sapiens H1,"Michael Snyder, Stanford",0,0,9,,True,,ENCFF806HXY,optimal IDR thresholded peaks,True,38520,5908ebf5322a0e548020dcde56401f9e,https://www.encodeproject.org/files/ENCFF806HXY/@@download/ENCFF806HXY.bed.gz
iPSC_ESC,H1,ENCSR000BHO,TF ChIP-seq,TAF1,RNA polymerase complex,Homo sapiens H1,"Richard Myers, HAIB",0,0,6,,True,,ENCFF870SFJ,optimal IDR thresholded peaks,True,491657,37a1e34d55ce2dbc5e698b270c80ac13,https://www.encodeproject.org/files/ENCFF870SFJ/@@download/ENCFF870SFJ.bed.gz
iPSC_ESC,H1,ENCSR771SNW,TF ChIP-seq,CBX8,DNA repair;RNA binding protein;chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,5,,True,,ENCFF483UZG,IDR thresholded peaks,True,48511,34fd32b4f5a28760983894a80922622b,https://www.encodeproject.org/files/ENCFF483UZG/@@download/ENCFF483UZG.bed.gz
iPSC_ESC,H1,ENCSR418RRF,TF ChIP-seq,KDM1A,chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,6,,True,,ENCFF562OAN,optimal IDR thresholded peaks,True,360272,3a4ecb92e0a2dd51a44be48fae9384af,https://www.encodeproject.org/files/ENCFF562OAN/@@download/ENCFF562OAN.bed.gz
iPSC_ESC,H1,ENCSR000EUQ,TF ChIP-seq,SUZ12,chromatin remodeler,Homo sapiens H1,"Peggy Farnham, USC",0,3,4,,True,,ENCFF938PCI,optimal IDR thresholded peaks,True,78387,ad21632c1b801140f11f879c8dd722a4,https://www.encodeproject.org/files/ENCFF938PCI/@@download/ENCFF938PCI.bed.gz
iPSC_ESC,H1,ENCSR000AVC,TF ChIP-seq,KDM4A,chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,1,5,,True,,ENCFF021QGZ,IDR thresholded peaks,True,619130,1f1bfb8de62a6052e7f400606e8eec6d,https://www.encodeproject.org/files/ENCFF021QGZ/@@download/ENCFF021QGZ.bed.gz
iPSC_ESC,H1,ENCSR000BSI,TF ChIP-seq,E2F6,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,1,,True,,ENCFF174AVU,IDR thresholded peaks,True,524026,b95060a21787373240a3e980ca76f4bb,https://www.encodeproject.org/files/ENCFF174AVU/@@download/ENCFF174AVU.bed.gz
iPSC_ESC,H1,ENCSR000BIS,TF ChIP-seq,SIN3A,chromatin remodeler,Homo sapiens H1,"Richard Myers, HAIB",0,0,6,,True,,ENCFF905VZD,optimal IDR thresholded peaks,True,244137,9df45f832a076cb13dc3852def56f03c,https://www.encodeproject.org/files/ENCFF905VZD/@@download/ENCFF905VZD.bed.gz
iPSC_ESC,H1,ENCSR000EBS,TF ChIP-seq,MAFK,transcription factor,Homo sapiens H1,"Michael Snyder, Stanford",0,0,11,,True,,ENCFF712RIS,optimal IDR thresholded peaks,True,235179,b0ecbc3c994eb0727a73de2fe070b1f7,https://www.encodeproject.org/files/ENCFF712RIS/@@download/ENCFF712RIS.bed.gz
iPSC_ESC,H1,ENCSR000ATS,TF ChIP-seq,SUZ12,chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,10,,True,,ENCFF671SZQ,optimal IDR thresholded peaks,True,323399,3e356ac4b4d1a22eb6b89d2efe4570d4,https://www.encodeproject.org/files/ENCFF671SZQ/@@download/ENCFF671SZQ.bed.gz
iPSC_ESC,H1,ENCSR000BSJ,TF ChIP-seq,MAX,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,1,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF460LNS,IDR thresholded peaks,True,705302,49b2fae44d4bb1ea24fc438529071065,https://www.encodeproject.org/files/ENCFF460LNS/@@download/ENCFF460LNS.bed.gz
iPSC_ESC,H1,ENCSR000BQU,TF ChIP-seq,ATF2,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,3,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF352KLD,IDR thresholded peaks,True,152345,f2d8da4f96ee322d13e45f9719c226d2,https://www.encodeproject.org/files/ENCFF352KLD/@@download/ENCFF352KLD.bed.gz
iPSC_ESC,H1,ENCSR000BNR,TF ChIP-seq,HDAC2,chromatin remodeler,Homo sapiens H1,"Richard Myers, HAIB",0,0,10,,True,,ENCFF009IVJ,optimal IDR thresholded peaks,True,172087,d5025509d1d369bfdabc0eb2c82f18f2,https://www.encodeproject.org/files/ENCFF009IVJ/@@download/ENCFF009IVJ.bed.gz
iPSC_ESC,H1,ENCSR000AQC,TF ChIP-seq,RBBP5,chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,8,,True,,ENCFF607WCG,optimal IDR thresholded peaks,True,423333,1d5d4fc00b50a874cda80b9556bfb60d,https://www.encodeproject.org/files/ENCFF607WCG/@@download/ENCFF607WCG.bed.gz
iPSC_ESC,H1,ENCSR000ATK,TF ChIP-seq,PHF8,chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,10,,True,,ENCFF651QOL,optimal IDR thresholded peaks,True,392849,00b5f4f2e35a700ec1521c51a7dcf1eb,https://www.encodeproject.org/files/ENCFF651QOL/@@download/ENCFF651QOL.bed.gz
iPSC_ESC,H1,ENCSR000AMF,TF ChIP-seq,CTCF,transcription factor,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,5,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF692RPA,IDR thresholded peaks,True,1093090,c3c17414a7f588e17f0b53a38befbd0b,https://www.encodeproject.org/files/ENCFF692RPA/@@download/ENCFF692RPA.bed.gz
iPSC_ESC,H1,ENCSR160ZLP,TF ChIP-seq,KDM5A,chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,8,,True,,ENCFF342EEV,optimal IDR thresholded peaks,True,69730,dbde3937e8c8db51e886f1f005db59d6,https://www.encodeproject.org/files/ENCFF342EEV/@@download/ENCFF342EEV.bed.gz
iPSC_ESC,H1,ENCSR000BIQ,TF ChIP-seq,SIX5,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,6,,True,,ENCFF644BNN,optimal IDR thresholded peaks,True,58211,ef33160da1dbc7d345f7eb36065717f9,https://www.encodeproject.org/files/ENCFF644BNN/@@download/ENCFF644BNN.bed.gz
iPSC_ESC,H1,ENCSR850KIP,TF ChIP-seq,ASH2L,chromatin remodeler,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,7,,True,,ENCFF693FGQ,IDR thresholded peaks,True,662939,0298e4291237464e6556e8959808e7ea,https://www.encodeproject.org/files/ENCFF693FGQ/@@download/ENCFF693FGQ.bed.gz
iPSC_ESC,H1,ENCSR000BHN,TF ChIP-seq,POLR2A,RNA polymerase complex,Homo sapiens H1,"Richard Myers, HAIB",0,0,6,,True,,ENCFF422HDN,optimal IDR thresholded peaks,True,668440,81e25b8c10a5241e0d03b2c2ffe0fde1,https://www.encodeproject.org/files/ENCFF422HDN/@@download/ENCFF422HDN.bed.gz
iPSC_ESC,H1,ENCSR784VUY,TF ChIP-seq,RNF2,transcription factor,Homo sapiens H1,"Bradley Bernstein, Broad",2,2,8,,True,,ENCFF283MNG,optimal IDR thresholded peaks,True,193485,945422171ef459e0fc87ab580a2cfda8,https://www.encodeproject.org/files/ENCFF283MNG/@@download/ENCFF283MNG.bed.gz
iPSC_ESC,H1,ENCSR000BIC,TF ChIP-seq,POLR2AphosphoS5,RNA polymerase complex,Homo sapiens H1,"Richard Myers, HAIB",0,0,4,,True,,ENCFF418QVJ,optimal IDR thresholded peaks,True,584500,e02c29a59b2bea50cecbdaf1d09060a2,https://www.encodeproject.org/files/ENCFF418QVJ/@@download/ENCFF418QVJ.bed.gz
iPSC_ESC,H1,ENCSR000BNH,TF ChIP-seq,CTCF,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,10,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF821AQO,optimal IDR thresholded peaks,True,896598,6b8cb10006e54394256ba65597a853c4,https://www.encodeproject.org/files/ENCFF821AQO/@@download/ENCFF821AQO.bed.gz
iPSC_ESC,H1,ENCSR663WAR,TF ChIP-seq,REST,transcription factor,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,6,,True,,ENCFF779CWH,optimal IDR thresholded peaks,True,112622,c00d4edc304c9026168b72ef514f3506,https://www.encodeproject.org/files/ENCFF779CWH/@@download/ENCFF779CWH.bed.gz
iPSC_ESC,H1,ENCSR814KIO,TF ChIP-seq,CBX5,chromatin remodeler;cofactor,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,6,,True,,ENCFF218OXB,IDR thresholded peaks,True,6922,b50ea868d2296a13a6ea9a9f29032894,https://www.encodeproject.org/files/ENCFF218OXB/@@download/ENCFF218OXB.bed.gz
iPSC_ESC,H1,ENCSR000BNS,TF ChIP-seq,FOSL1,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,1,9,,True,,ENCFF063OKB,optimal IDR thresholded peaks,True,23332,e8bebbdea3d446deb3f5f0230d2fe018,https://www.encodeproject.org/files/ENCFF063OKB/@@download/ENCFF063OKB.bed.gz
iPSC_ESC,H1,ENCSR000BKK,TF ChIP-seq,EP300,transcription factor,Homo sapiens H1,"Richard Myers, HAIB",0,0,7,,True,,ENCFF834UVX,optimal IDR thresholded peaks,True,240550,ae2651345c0138178945300c6923d004,https://www.encodeproject.org/files/ENCFF834UVX/@@download/ENCFF834UVX.bed.gz
iPSC_ESC,H1,ENCSR000AMG,Histone ChIP-seq,H3K4me3,histone;narrow histone mark,Homo sapiens H1,"Bradley Bernstein, Broad",0,1,4,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF118FXI,pseudoreplicated peaks,True,890506,7f283a55ec616de04266849f5b041b7b,https://www.encodeproject.org/files/ENCFF118FXI/@@download/ENCFF118FXI.bed.gz
iPSC_ESC,H1,ENCSR000APY,Histone ChIP-seq,H3K79me2,histone;broad histone mark,Homo sapiens H1,"Bradley Bernstein, Broad",0,2,5,,True,,ENCFF792SGR,pseudoreplicated peaks,True,2345599,88e887bf1ae6a4c15f7c5d1ba48ff61e,https://www.encodeproject.org/files/ENCFF792SGR/@@download/ENCFF792SGR.bed.gz
iPSC_ESC,H1,ENCSR571IIS,Histone ChIP-seq,H2AFZ,histone;narrow histone mark,Homo sapiens H1,"Bing Ren, UCSD",0,3,2,,True,,ENCFF584JOM,pseudoreplicated peaks,True,608873,f38554ab3b7cda98a9e1734f5f37a107,https://www.encodeproject.org/files/ENCFF584JOM/@@download/ENCFF584JOM.bed.gz
iPSC_ESC,H1,ENCSR462XRE,Histone ChIP-seq,H2BK20ac,histone,Homo sapiens H1,"Bing Ren, UCSD",0,0,2,,True,,ENCFF628KOM,replicated peaks,True,1809842,b5309db44e4dca70be84240dc440c9f7,https://www.encodeproject.org/files/ENCFF628KOM/@@download/ENCFF628KOM.bed.gz
iPSC_ESC,H1,ENCSR000AND,Histone ChIP-seq,H3K9ac,histone;narrow histone mark,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,8,,True,,ENCFF266WWW,pseudoreplicated peaks,True,801208,f2863f8ae66422c3786daf8e946f9df5,https://www.encodeproject.org/files/ENCFF266WWW/@@download/ENCFF266WWW.bed.gz
iPSC_ESC,H1,ENCSR322MEI,Histone ChIP-seq,H3K4me2,histone;narrow histone mark,Homo sapiens H1,"Bing Ren, UCSD",0,1,10,,True,,ENCFF441MSJ,replicated peaks,True,2818266,3f97268ce344bb1c641140dc917691cf,https://www.encodeproject.org/files/ENCFF441MSJ/@@download/ENCFF441MSJ.bed.gz
iPSC_ESC,H1,ENCSR442DGE,Histone ChIP-seq,H3K79me1,histone,Homo sapiens H1,"Bing Ren, UCSD",0,0,6,,True,,ENCFF385DSV,replicated peaks,True,1144996,08b798987916efff9b695ae2f635d3cd,https://www.encodeproject.org/files/ENCFF385DSV/@@download/ENCFF385DSV.bed.gz
iPSC_ESC,H1,ENCSR000APX,Histone ChIP-seq,H2AFZ,histone;narrow histone mark,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,3,,True,,ENCFF268SLY,pseudoreplicated peaks,True,3026461,25242fbf16981066d232669f25059d1a,https://www.encodeproject.org/files/ENCFF268SLY/@@download/ENCFF268SLY.bed.gz
iPSC_ESC,H1,ENCSR364BKW,Histone ChIP-seq,H2BK12ac,histone,Homo sapiens H1,"Bing Ren, UCSD",0,0,3,,True,,ENCFF315NAV,replicated peaks,True,3594459,7fb317580e691e70e865b329d698025a,https://www.encodeproject.org/files/ENCFF315NAV/@@download/ENCFF315NAV.bed.gz
iPSC_ESC,H1,ENCSR496DCY,Histone ChIP-seq,H3K36me3,histone;broad histone mark,Homo sapiens H1,"Joseph Costello, UCSF",0,2,9,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF422MTS,replicated peaks,True,2736669,f46116ac8d96674773d737d25c5af1ca,https://www.encodeproject.org/files/ENCFF422MTS/@@download/ENCFF422MTS.bed.gz
iPSC_ESC,H1,ENCSR925LJZ,Histone ChIP-seq,H3K36me3,histone;broad histone mark,Homo sapiens H1,"Bradley Bernstein, Broad",0,6,4,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF736WAN,replicated peaks,True,828134,be26760d8cf695b908741bf17772d5e7,https://www.encodeproject.org/files/ENCFF736WAN/@@download/ENCFF736WAN.bed.gz
iPSC_ESC,H1,ENCSR813CTI,Histone ChIP-seq,H3K9ac,histone;narrow histone mark,Homo sapiens H1,"Joseph Costello, UCSF",1,0,1,,True,,ENCFF443ZMH,pseudoreplicated peaks,True,874336,298a98fc2aa9c0de3c33c34bc93f79cf,https://www.encodeproject.org/files/ENCFF443ZMH/@@download/ENCFF443ZMH.bed.gz
iPSC_ESC,H1,ENCSR019SQX,Histone ChIP-seq,H3K4me3,histone;narrow histone mark,Homo sapiens H1,"Bradley Bernstein, Broad",0,1,9,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF408FCY,replicated peaks,True,808862,1aef12d991cbdafbbc919c4ec8a9f620,https://www.encodeproject.org/files/ENCFF408FCY/@@download/ENCFF408FCY.bed.gz
iPSC_ESC,H1,ENCSR395USV,Histone ChIP-seq,H3K9me3,histone;broad histone mark,Homo sapiens H1,"Joseph Costello, UCSF",0,2,13,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF250GSY,replicated peaks,True,2953129,a726cf18a507cead1f881cd2715194bc,https://www.encodeproject.org/files/ENCFF250GSY/@@download/ENCFF250GSY.bed.gz
iPSC_ESC,H1,ENCSR000ANC,Histone ChIP-seq,H3K4me2,histone;narrow histone mark,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,5,,True,,ENCFF752DDE,pseudoreplicated peaks,True,1851469,da7e16f4e215d626c2de3c50bff9420e,https://www.encodeproject.org/files/ENCFF752DDE/@@download/ENCFF752DDE.bed.gz
iPSC_ESC,H1,ENCSR000AMH,Histone ChIP-seq,H4K20me1,histone;broad histone mark,Homo sapiens H1,"Bradley Bernstein, Broad",0,2,5,,True,,ENCFF178IZC,pseudoreplicated peaks,True,947891,2a44ffc6e9c738d8fe01578818ed802a,https://www.encodeproject.org/files/ENCFF178IZC/@@download/ENCFF178IZC.bed.gz
iPSC_ESC,H1,ENCSR891KGZ,Histone ChIP-seq,H4K8ac,histone,Homo sapiens H1,"Bing Ren, UCSD",1,1,10,,True,,ENCFF760EFQ,replicated peaks,True,2897578,71fcd5446e6f983b1e08648228b8ba7e,https://www.encodeproject.org/files/ENCFF760EFQ/@@download/ENCFF760EFQ.bed.gz
iPSC_ESC,H1,ENCSR675FLJ,Histone ChIP-seq,H4K5ac,histone,Homo sapiens H1,"Bing Ren, UCSD",0,3,5,,True,,ENCFF237OAY,replicated peaks,True,1255250,5dda9822dd47513a56c018d559f63b18,https://www.encodeproject.org/files/ENCFF237OAY/@@download/ENCFF237OAY.bed.gz
iPSC_ESC,H1,ENCSR631RJR,Histone ChIP-seq,H3K4me1,histone;broad histone mark,Homo sapiens H1,"Bradley Bernstein, Broad",0,6,3,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF558IKG,replicated peaks,True,1256697,fde92ba19a36b3ed2e7705766b737ed0,https://www.encodeproject.org/files/ENCFF558IKG/@@download/ENCFF558IKG.bed.gz
iPSC_ESC,H1,ENCSR057BTG,Histone ChIP-seq,H3K14ac,histone,Homo sapiens H1,"Bing Ren, UCSD",0,6,4,,True,,ENCFF642IBN,replicated peaks,True,161606,83d1b1f1daa37147121ba4632e6ccd8d,https://www.encodeproject.org/files/ENCFF642IBN/@@download/ENCFF642IBN.bed.gz
iPSC_ESC,H1,ENCSR768FWX,Histone ChIP-seq,H3K56ac,histone,Homo sapiens H1,"Bing Ren, UCSD",0,3,9,,True,,ENCFF053HKF,replicated peaks,True,688356,27cc90f1550ec73f7627d17f3bb4a6c7,https://www.encodeproject.org/files/ENCFF053HKF/@@download/ENCFF053HKF.bed.gz
iPSC_ESC,H1,ENCSR728SZE,Histone ChIP-seq,H4K20me1,histone;broad histone mark,Homo sapiens H1,"Bing Ren, UCSD",0,6,4,,True,,ENCFF439CWL,replicated peaks,True,2086571,ad14163cfef9afc9f969f98851e6ac38,https://www.encodeproject.org/files/ENCFF439CWL/@@download/ENCFF439CWL.bed.gz
iPSC_ESC,H1,ENCSR883AQJ,Histone ChIP-seq,H3K9me3,histone;broad histone mark,Homo sapiens H1,"Bing Ren, UCSD",0,7,9,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF348GGB,replicated peaks,True,1660220,8ceb88b1436fa6841df6f24d0488ab0f,https://www.encodeproject.org/files/ENCFF348GGB/@@download/ENCFF348GGB.bed.gz
iPSC_ESC,H1,ENCSR703KXH,Histone ChIP-seq,H2AK5ac,histone,Homo sapiens H1,"Bing Ren, UCSD",0,0,3,,True,,ENCFF160CEI,replicated peaks,True,2428315,0c46c59d6b175c25fedb74a2595464ba,https://www.encodeproject.org/files/ENCFF160CEI/@@download/ENCFF160CEI.bed.gz
iPSC_ESC,H1,ENCSR739BZR,Histone ChIP-seq,H2BK15ac,histone,Homo sapiens H1,"Bing Ren, UCSD",0,0,2,,True,,ENCFF997ZDN,replicated peaks,True,1423664,834e0291f65f22f2eea65da82af162aa,https://www.encodeproject.org/files/ENCFF997ZDN/@@download/ENCFF997ZDN.bed.gz
iPSC_ESC,H1,ENCSR038PFD,Histone ChIP-seq,H3K18ac,histone,Homo sapiens H1,"Bing Ren, UCSD",1,0,2,,True,,ENCFF397EFT,replicated peaks,True,1819496,b53e9c9864947614ec715bc7fe2e2bc2,https://www.encodeproject.org/files/ENCFF397EFT/@@download/ENCFF397EFT.bed.gz
iPSC_ESC,H1,ENCSR186OBR,Histone ChIP-seq,H3K27me3,histone;broad histone mark,Homo sapiens H1,"Bing Ren, UCSD",0,8,8,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF156RHD,replicated peaks,True,1155589,e167cb7421974dd7fdfb0b6fc0ee388e,https://www.encodeproject.org/files/ENCFF156RHD/@@download/ENCFF156RHD.bed.gz
iPSC_ESC,H1,ENCSR301HRV,Histone ChIP-seq,H3K79me2,histone;broad histone mark,Homo sapiens H1,"Bing Ren, UCSD",0,6,4,,True,,ENCFF202EZL,replicated peaks,True,578345,3a3f9ce6f1c7673535819f22ffefaf88,https://www.encodeproject.org/files/ENCFF202EZL/@@download/ENCFF202EZL.bed.gz
iPSC_ESC,H1,ENCSR952GVX,Histone ChIP-seq,H3K9ac,histone;narrow histone mark,Homo sapiens H1,"Bradley Bernstein, Broad",0,0,11,,True,,ENCFF343GTP,replicated peaks,True,658760,9524a8b821aa7ac75a9ea26c53ff4c22,https://www.encodeproject.org/files/ENCFF343GTP/@@download/ENCFF343GTP.bed.gz
iPSC_ESC,H1,ENCSR003SSR,Histone ChIP-seq,H3K4me3,histone;narrow histone mark,Homo sapiens H1,"Joseph Costello, UCSF",2,2,3,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF744ORJ,replicated peaks,True,626737,889cbcf4b9035cadbed6412c9fb962bb,https://www.encodeproject.org/files/ENCFF744ORJ/@@download/ENCFF744ORJ.bed.gz
iPSC_ESC,H1,ENCSR476KTK,Histone ChIP-seq,H3K36me3,histone;broad histone mark,Homo sapiens H1,"Bing Ren, UCSD",0,6,9,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF093YFN,replicated peaks,True,3756757,5da06df6757da36c36f5d953deade08a,https://www.encodeproject.org/files/ENCFF093YFN/@@download/ENCFF093YFN.bed.gz
iPSC_ESC,H1,ENCSR991BTY,Histone ChIP-seq,H3K4me1,histone;broad histone mark,Homo sapiens H1,"Joseph Costello, UCSF",0,3,0,,False,WTC11 data available for this target (H1/H9 fallback not used),ENCFF434PWT,pseudoreplicated peaks,True,1480212,f6d5363213e123a438336eb30cfa98ee,https://www.encodeproject.org/files/ENCFF434PWT/@@download/ENCFF434PWT.bed.gz
